2000,1,1,0.117795
2000,1,1,0.117805
2000,1,1,0.118205
2000,2,2,0.11887
2000,2,2,0.118838
2000,2,2,0.118836
2000,4,4,0.119816
2000,4,4,0.120048
2000,4,4,0.119703
2000,8,8,0.120256
2000,8,8,0.120386
2000,8,8,0.121667
2000,16,16,0.126784
2000,16,16,0.126754
2000,16,16,0.127347
2000,24,24,0.411223
2000,24,24,0.347181
2000,24,24,0.424554
2000,32,32,1.10589
2000,32,32,1.09824
2000,32,32,1.06712
