2000,1,1,0.116381
2000,1,1,0.116385
2000,1,1,0.116448
2000,2,2,0.232832
2000,2,2,0.232848
2000,2,2,0.232878
2000,4,4,0.465587
2000,4,4,0.465564
2000,4,4,0.465778
2000,8,8,0.930977
2000,8,8,0.931051
2000,8,8,0.931002
2000,16,16,1.86558
2000,16,16,1.86516
2000,16,16,1.87718
2000,24,24,2.81879
2000,24,24,2.80874
2000,24,24,2.80864
2000,32,32,3.73946
2000,32,32,3.77274
2000,32,32,3.75436
