2000,1,1,0.116376
2000,1,1,0.116375
2000,1,1,0.116386
2000,2,1,0.116563
2000,2,1,0.116559
2000,2,1,0.116566
2000,4,1,0.116647
2000,4,1,0.116629
2000,4,1,0.116674
2000,8,1,0.116828
2000,8,1,0.116839
2000,8,1,0.116786
2000,16,1,0.117183
2000,16,1,0.117097
2000,16,1,0.117145
2000,24,1,0.117534
2000,24,1,0.117429
2000,24,1,0.117444
2000,32,1,0.117801
2000,32,1,0.117848
2000,32,1,0.117903
