"static",1150,16,2.679727
"static",1150,16,2.682734
"static",1150,16,2.678147
"static,1",1150,16,1.134227
"static,1",1150,16,1.133463
"static,1",1150,16,1.167719
"dynamic,5",1150,16,1.122508
"dynamic,5",1150,16,1.125082
"dynamic,5",1150,16,1.122259
"guided,10",1150,16,1.551957
"guided,10",1150,16,1.553363
"guided,10",1150,16,1.553825
